DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
15,4,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,3.0,3.0,0.041,2.0,False,1
24,4,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,2.0,2.0,0.026,3.0,False,2
4,2,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,4.0,4.0,0.053,15.0,False,3
1,3,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,1.0,1.0,0.0,12.0,False,4
9,10,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,5.0,5.0,0.109,6.0,False,5
30,7,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,7.0,7.0,0.353,19.0,False,6
12,10,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,6.0,6.0,0.126,5.0,False,7
25,6,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,9.0,9.0,0.449,10.0,False,8
19,1,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,8.0,8.0,0.356,16.0,False,9
32,2,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,15.0,15.0,1.014,4.0,False,10
31,6,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,10.0,10.0,0.543,9.0,False,11
3,3,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,12.0,12.0,0.33,1.0,False,12
17,7,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,19.0,19.0,0.709,7.0,False,13
2,9,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,13.0,13.0,0.409,20.0,False,14
13,9,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,20.0,20.0,0.851,13.0,False,15
7,8,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,18.0,18.0,0.651,11.0,False,16
8,1,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,16.0,16.0,0.527,8.0,False,17
27,5,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,14.0,14.0,0.787,17.0,False,18
20,5,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,17.0,17.0,0.594,14.0,False,19
26,8,2022,14,82,13,0.0,0.0,11.225000000000001,22.375,57.5,11.0,11.0,0.322,18.0,False,20
