DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
15,4,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,3.0,3.0,0.118,2.0,False,1.0
24,4,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,2.0,2.0,0.103,3.0,False,2.0
17,7,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,19.0,19.0,1.682,17.0,False,3.0
3,3,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,5.0,5.0,0.203,6.0,False,4.0
19,1,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,1.0,1.0,0.0,12.0,False,5.0
20,5,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,8.0,10.0,0.893,20.0,False,6.0
12,10,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,17.0,18.0,1.612,9.0,False,7.0
13,9,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,13.0,14.0,0.997,11.0,False,8.0
9,10,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,7.0,9.0,0.729,18.0,False,9.0
4,2,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,4.0,4.0,0.137,7.0,False,10.0
26,8,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,18.0,8.0,0.579,15.0,False,11.0
2,9,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,9.0,11.0,0.854,14.0,False,12.0
7,8,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,14.0,15.0,1.058,8.0,False,13.0
1,3,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,6.0,6.0,0.229,5.0,False,14.0
8,1,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,11.0,12.0,0.934,1.0,False,15.0
32,2,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,10.0,7.0,0.482,4.0,True,16.0
31,6,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,12.0,13.0,0.972,16.0,True,17.0
30,7,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,16.0,17.0,1.554,19.0,True,18.0
25,6,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,15.0,16.0,1.548,13.0,True,19.0
27,5,2025,12,80,10,17.9,2.6,17.55,16.924999999999997,68.75,20.0,20.0,2.168,10.0,True,20.0
