DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
15,4,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,1.0,1.0,0.0,2.0,False,1.0
19,1,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,3.0,3.0,0.385,18.0,False,2.0
4,2,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,4.0,4.0,0.45,16.0,False,3.0
32,2,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,16.0,16.0,1.429,4.0,False,4.0
13,9,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,6.0,6.0,0.641,10.0,False,5.0
12,10,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,13.0,13.0,1.387,12.0,False,6.0
17,7,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,17.0,17.0,1.483,15.0,False,7.0
1,3,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,7.0,7.0,0.659,8.0,False,8.0
24,4,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,2.0,2.0,0.084,1.0,False,9.0
3,3,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,8.0,8.0,0.877,7.0,False,10.0
20,5,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,9.0,9.0,0.884,14.0,False,11.0
8,6,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,5.0,5.0,0.574,11.0,False,12.0
7,8,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,19.0,19.0,2.051,20.0,False,13.0
26,8,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,20.0,20.0,75.096,19.0,False,14.0
25,1,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,18.0,18.0,1.998,3.0,True,15.0
30,7,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,15.0,15.0,2.424,17.0,True,16.0
9,10,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,12.0,12.0,1.357,13.0,True,17.0
2,9,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,10.0,10.0,0.966,6.0,True,18.0
28,5,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,14.0,14.0,1.767,9.0,True,19.0
31,6,2025,1,69,3,6.0,0.0,16.475,13.475,66.25,11.0,11.0,1.079,5.0,True,20.0
