DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
19,1,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,1.0,1.0,0.0,10.0,False,1.0
15,4,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,2.0,2.0,0.077,3.0,False,2.0
24,4,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,3.0,3.0,0.19,2.0,False,3.0
1,3,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,4.0,4.0,0.215,5.0,False,4.0
4,2,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,5.0,6.0,0.365,7.0,False,5.0
3,3,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,10.0,5.0,0.332,4.0,False,6.0
13,9,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,14.0,14.0,0.791,13.0,False,7.0
30,7,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,7.0,8.0,0.598,12.0,False,8.0
32,2,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,6.0,7.0,0.408,6.0,False,9.0
31,6,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,19.0,16.0,1.125,20.0,False,10.0
2,9,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,13.0,13.0,0.736,14.0,False,11.0
26,8,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,11.0,11.0,0.654,15.0,False,12.0
8,1,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,9.0,10.0,0.727,1.0,False,13.0
25,6,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,18.0,20.0,1.487,16.0,False,14.0
7,8,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,15.0,15.0,0.915,11.0,False,15.0
20,5,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,20.0,19.0,1.311,18.0,False,16.0
27,5,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,17.0,18.0,1.2,19.0,False,17.0
12,10,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,16.0,17.0,1.156,9.0,False,18.0
9,10,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,8.0,9.0,0.632,17.0,True,19.0
17,7,2025,16,84,16,0.0,0.0,3.7750000000000004,27.1,45.0,12.0,12.0,0.706,8.0,True,20.0
