DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
19,1,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,1.0,1.0,0.0,6.0,False,1.0
4,2,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,5.0,5.0,0.953,4.0,False,2.0
2,9,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,2.0,2.0,0.478,19.0,False,3.0
32,2,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,4.0,4.0,0.6,5.0,False,4.0
25,6,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,3.0,3.0,0.59,8.0,False,5.0
8,1,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,6.0,6.0,1.026,1.0,False,6.0
15,4,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,7.0,7.0,1.1219999999999999,9.0,False,7.0
3,3,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,12.0,12.0,1.066,10.0,False,8.0
1,3,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,10.0,10.0,0.402,12.0,False,9.0
31,6,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,8.0,8.0,1.255,3.0,False,10.0
30,7,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,13.0,13.0,1.16,17.0,False,11.0
26,8,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,15.0,15.0,1.549,20.0,False,12.0
13,9,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,19.0,19.0,2.661,2.0,False,13.0
7,8,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,20.0,20.0,101.117,15.0,False,14.0
9,10,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,11.0,11.0,0.74,14.0,False,15.0
17,7,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,17.0,17.0,1.799,13.0,False,16.0
12,10,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,14.0,14.0,1.944,11.0,False,17.0
20,5,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,18.0,18.0,2.022,16.0,False,18.0
27,5,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,16.0,16.0,1.662,18.0,False,19.0
24,4,2025,17,85,8,0.0,0.0,32.475,15.9,58.75,9.0,9.0,0.297,7.0,True,20.0
