DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
19,1,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,1.0,1.0,0.0,4.0,False,1.0
18,1,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,4.0,4.0,0.405,1.0,False,2.0
1,3,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,2.0,2.0,0.01,3.0,False,3.0
7,5,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,5.0,5.0,0.861,7.0,False,4.0
3,2,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,6.0,6.0,0.957,8.0,False,5.0
21,10,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,9.0,9.0,1.25,19.0,False,6.0
9,5,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,7.0,7.0,1.018,5.0,False,7.0
4,2,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,8.0,8.0,1.085,6.0,False,8.0
16,9,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,20.0,20.0,2.207,16.0,False,9.0
15,4,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,10.0,10.0,1.6989999999999998,11.0,False,10.0
14,4,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,11.0,11.0,1.355,10.0,False,11.0
12,10,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,19.0,19.0,2.115,9.0,False,12.0
8,6,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,13.0,13.0,1.504,17.0,False,13.0
5,8,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,18.0,18.0,2.048,15.0,False,14.0
6,7,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,12.0,12.0,1.405,14.0,False,15.0
10,7,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,14.0,14.0,1.649,12.0,False,16.0
11,8,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,15.0,15.0,2.135,18.0,False,17.0
20,6,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,17.0,17.0,2.018,13.0,False,18.0
2,3,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,3.0,3.0,0.057,2.0,True,19.0
13,9,2022,18,18,18,3.3,7.5,11.175,17.025,82.75,16.0,16.0,2.007,20.0,True,20.0
