DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
19,1,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,1.0,1.0,0.0,5.0,False,1.0
4,2,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,6.0,6.0,0.805,4.0,False,2.0
1,3,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,2.0,2.0,0.021,3.0,False,3.0
3,2,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,4.0,4.0,0.306,6.0,False,4.0
18,1,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,5.0,5.0,0.735,1.0,False,5.0
9,5,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,13.0,13.0,1.271,12.0,False,6.0
15,4,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,7.0,7.0,0.832,17.0,False,7.0
2,3,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,3.0,3.0,0.092,2.0,False,8.0
7,5,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,12.0,12.0,1.263,13.0,False,9.0
12,10,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,10.0,10.0,1.074,19.0,False,10.0
20,6,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,11.0,11.0,1.17,9.0,False,11.0
13,9,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,15.0,15.0,1.46,20.0,False,12.0
11,8,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,8.0,8.0,1.1,18.0,False,13.0
21,10,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,19.0,19.0,2.049,10.0,False,14.0
5,8,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,18.0,18.0,1.9769999999999999,8.0,False,15.0
10,7,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,14.0,14.0,1.362,16.0,False,16.0
14,4,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,17.0,17.0,1.7389999999999999,7.0,False,17.0
16,9,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,20.0,20.0,3.011,15.0,True,18.0
6,7,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,16.0,16.0,1.619,14.0,True,19.0
8,6,2022,15,15,15,0.0,0.0,10.5,23.825,58.75,9.0,9.0,2.214,11.0,True,20.0
